"zip_code","latitude","longitude","city","state","county"
"00501",40.922326,-72.637078,"Holtsville","NY","Suffolk"
"00544",40.922326,-72.637078,"Holtsville","NY","Suffolk"
"00601",18.18027,-66.75266,"Adjuntas","PR","Adjuntas"
"00602",18.36075,-67.17541,"Aguada","PR","Aguada"
"00603",18.45744,-67.12225,"Aguadilla","PR","Aguadilla"
"00604",18.49352,-67.135883,"Aguadilla","PR","Aguadilla"
"00605",18.465162,-67.141486,"Aguadilla","PR","Aguadilla"
"00606",18.16585,-66.93716,"Maricao","PR","Maricao"
"00610",18.2911,-67.12243,"Anasco","PR","Anasco"
"00611",18.27698,-66.80688,"Angeles","PR","Utuado"
"00612",18.41283,-66.7051,"Arecibo","PR","Arecibo"
"00613",18.458093,-66.732732,"Arecibo","PR","Arecibo"
"00614",18.429675,-66.674506,"Arecibo","PR","Arecibo"
"00616",18.41878,-66.6679,"Bajadero","PR","Arecibo"
"00617",18.44598,-66.56006,"Barceloneta","PR","Barceloneta"
"00622",17.98892,-67.1566,"Boqueron","PR","Cabo Rojo"
"00623",18.08429,-67.15336,"Cabo Rojo","PR","Cabo Rojo"
"00624",18.05905,-66.71932,"Penuelas","PR","Penuelas"
"00627",18.41905,-66.86037,"Camuy","PR","Camuy"
"00631",18.1852,-66.83169,"Castaner","PR","Lares"
"00636",18.113284,-67.039706,"Rosario","PR","San German"
"00637",18.081,-66.94659,"Sabana Grande","PR","Sabana Grande"
"00638",18.28462,-66.5137,"Ciales","PR","Ciales"
"00641",18.26742,-66.70212,"Utuado","PR","Utuado"
"00646",18.43251,-66.28429,"Dorado","PR","Dorado"
"00647",17.96667,-66.94266,"Ensenada","PR","Guanica"
"00650",18.34487,-66.58347,"Florida","PR","Florida"
"00652",18.45614,-66.60194,"Garrochales","PR","Arecibo"
"00653",17.99413,-66.90266,"Guanica","PR","Guanica"
"00656",18.04186,-66.79123,"Guayanilla","PR","Guayanilla"
"00659",18.41036,-66.79691,"Hatillo","PR","Hatillo"
"00660",18.13412,-67.11399,"Hormigueros","PR","Hormigueros"
"00662",18.46622,-67.01508,"Isabela","PR","Isabela"
"00664",18.21064,-66.59066,"Jayuya","PR","Jayuya"
"00667",18.01246,-67.0417,"Lajas","PR","Lajas"
"00669",18.27019,-66.86727,"Lares","PR","Lares"
"00670",18.23782,-66.98852,"Las Marias","PR","Las Marias"
"00674",18.42229,-66.4891,"Manati","PR","Manati"
"00676",18.37897,-67.08098,"Moca","PR","Moca"
"00677",18.33535,-67.23155,"Rincon","PR","Rincon"
"00678",18.42949,-66.93016,"Quebradillas","PR","Quebradillas"
"00680",18.16307,-67.36122,"Mayaguez","PR","Mayaguez"
"00681",18.219023,-67.508068,"Mayaguez","PR","Mayaguez"
"00682",18.22415,-67.15309,"Mayaguez","PR","Mayaguez"
"00683",18.10926,-67.03803,"San German","PR","San German"
"00685",18.33656,-66.97518,"San Sebastian","PR","San Sebastian"
"00687",18.31707,-66.42029,"Morovis","PR","Morovis"
"00688",18.3807,-66.62496,"Sabana Hoyos","PR","Arecibo"
"00690",18.49363,-67.09734,"San Antonio","PR","Aguadilla"
"00692",18.40905,-66.33768,"Vega Alta","PR","Vega Alta"
"00693",18.42633,-66.39811,"Vega Baja","PR","Vega Baja"
"00694",18.48327,-66.39269,"Vega Baja","PR","Vega Baja"
"00698",18.07274,-66.85519,"Yauco","PR","Yauco"
"00703",18.24739,-66.13143,"Aguas Buenas","PR","Aguas Buenas"
"00704",17.97442,-66.22888,"Aguirre","PR","Guayama"
"00705",18.1294,-66.26653,"Aibonito","PR","Aibonito"
"00707",18.01752,-65.92127,"Maunabo","PR","Maunabo"
"00714",17.9981,-66.05635,"Arroyo","PR","Arroyo"
"00715",17.99738,-66.56104,"Mercedita","PR","Ponce"
"00716",17.99942,-66.59868,"Ponce","PR","Ponce"
"00717",18.00272,-66.61146,"Ponce","PR","Ponce"
"00718",18.23145,-65.76067,"Naguabo","PR","Naguabo"
"00719",18.28879,-66.25316,"Naranjito","PR","Naranjito"
"00720",18.21559,-66.42421,"Orocovis","PR","Orocovis"
"00721",18.364161,-65.778288,"Palmer","PR","Rio Grande"
"00723",18.03139,-66.01122,"Patillas","PR","Patillas"
"00725",18.22052,-66.03962,"Caguas","PR","Caguas"
"00726",18.212965,-66.058033,"Caguas","PR","Caguas"
"00727",18.21142,-66.07374,"Caguas","PR","Caguas"
"00728",18.00697,-66.65995,"Ponce","PR","Ponce"
"00729",18.33524,-65.88677,"Canovanas","PR","Canovanas"
"00730",18.03256,-66.61384,"Ponce","PR","Ponce"
"00731",18.09914,-66.63279,"Ponce","PR","Ponce"
"00732",18.021781,-66.613742,"Ponce","PR","Ponce"
"00733",18.019331,-66.619165,"Ponce","PR","Ponce"
"00734",17.999499,-66.643934,"Ponce","PR","Ponce"
"00735",18.2525,-65.67534,"Ceiba","PR","Ceiba"
"00736",18.10736,-66.14994,"Cayey","PR","Cayey"
"00737",18.102967,-66.139274,"Cayey","PR","Cayey"
"00738",18.31793,-65.66793,"Fajardo","PR","Fajardo"
"00739",18.17543,-66.16198,"Cidra","PR","Cidra"
"00740",18.33251,-65.63419,"Puerto Real","PR","Fajardo"
"00741",18.16569,-65.75506,"Punta Santiago","PR","Humacao"
"00742",18.264872,-65.594769,"Roosevelt Roads","PR","Ceiba"
"00744",18.206329,-65.743058,"Rio Blanco","PR","Naguabo"
"00745",18.3466,-65.81382,"Rio Grande","PR","Rio Grande"
"00751",18.01205,-66.25871,"Salinas","PR","Salinas"
"00754",18.1447,-65.97565,"San Lorenzo","PR","San Lorenzo"
"00757",17.9933,-66.39056,"Santa Isabel","PR","Santa Isabel"
"00765",18.12365,-65.43013,"Vieques","PR","Vieques"
"00766",18.13039,-66.4757,"Villalba","PR","Villalba"
"00767",18.07033,-65.89618,"Yabucoa","PR","Yabucoa"
"00769",18.09459,-66.3607,"Coamo","PR","Coamo"
"00771",18.18797,-65.86916,"Las Piedras","PR","Las Piedras"
"00772",18.43048,-65.90377,"Loiza","PR","Loiza"
"00773",18.34073,-65.72756,"Luquillo","PR","Luquillo"
"00775",18.31387,-65.28618,"Culebra","PR","Culebra"
"00777",18.22365,-65.90904,"Juncos","PR","Juncos"
"00778",18.26319,-65.97938,"Gurabo","PR","Gurabo"
"00780",18.09998,-66.57032,"Coto Laurel","PR","Ponce"
"00782",18.22501,-66.22452,"Comerio","PR","Comerio"
"00783",18.30348,-66.32851,"Corozal","PR","Corozal"
"00784",18.00558,-66.13651,"Guayama","PR","Guayama"
"00785",18.018822,-66.795603,"Guayama","PR","Guayanilla"
"00786",18.1357,-66.22881,"La Plata","PR","Aibonito"
"00791",18.14391,-65.81398,"Humacao","PR","Humacao"
"00792",18.138029,-65.788499,"Humacao","PR","Humacao"
"00794",18.19934,-66.31179,"Barranquitas","PR","Barranquitas"
"00795",18.05128,-66.49485,"Juana Diaz","PR","Juana Diaz"
"00801",18.322285,-64.963715,"St Thomas","VI","Saint Thomas"
"00802",18.34349,-64.9287,"St Thomas","VI","Saint Thomas"
"00803",18.322285,-64.963715,"St Thomas","VI","Saint Thomas"
"00804",18.322285,-64.963715,"St Thomas","VI","Saint Thomas"
"00805",18.322285,-64.963715,"St Thomas","VI","Saint Thomas"
"00820",17.7388,-64.70695,"Christiansted","VI","Saint Croix"
"00821",17.734211,-64.734694,"Christiansted","VI","Saint Croix"
"00822",17.734211,-64.734694,"Christiansted","VI","Saint Croix"
"00823",17.734211,-64.734694,"Christiansted","VI","Saint Croix"
"00824",17.734211,-64.734694,"Christiansted","VI","Saint Croix"
"00830",18.33857,-64.73802,"St John","VI","Saint John"
"00831",18.32816,-64.740737,"St John","VI","Saint John"
"00840",17.72649,-64.84717,"Frederiksted","VI","Saint Croix"
"00841",17.734211,-64.734694,"Frederiksted","VI","Saint Croix"
"00850",17.72763,-64.79122,"Kingshill","VI","Saint Croix"
"00851",17.74757,-64.78737,"Kingshill","VI","Saint Croix"
"00901",18.46478,-66.10277,"San Juan","PR","San Juan"
"00902",18.410462,-66.060533,"San Juan","PR","San Juan"
"00906",18.46446,-66.09499,"San Juan","PR","San Juan"
"00907",18.45287,-66.08381,"San Juan","PR","San Juan"
"00908",18.410462,-66.060533,"San Juan","PR","San Juan"
"00909",18.44131,-66.06866,"San Juan","PR","San Juan"
"00910",18.410462,-66.060533,"San Juan","PR","San Juan"
"00911",18.45133,-66.05636,"San Juan","PR","San Juan"
"00912",18.44503,-66.05995,"San Juan","PR","San Juan"
"00913",18.45024,-66.04275,"San Juan","PR","San Juan"
"00914",18.410462,-66.060533,"San Juan","PR","San Juan"
"00915",18.43673,-66.04576,"San Juan","PR","San Juan"
"00916",18.410462,-66.060533,"San Juan","PR","San Juan"
"00917",18.4208,-66.04989,"San Juan","PR","San Juan"
"00918",18.42139,-66.06774,"San Juan","PR","San Juan"
"00919",18.410462,-66.060533,"San Juan","PR","San Juan"
"00920",18.41904,-66.09023,"San Juan","PR","San Juan"
"00921",18.39206,-66.0871,"San Juan","PR","San Juan"
"00922",18.410462,-66.060533,"San Juan","PR","San Juan"
"00923",18.41146,-66.03715,"San Juan","PR","San Juan"
"00924",18.39987,-66.01344,"San Juan","PR","San Juan"
"00925",18.40028,-66.05058,"San Juan","PR","San Juan"
"00926",18.34691,-66.05434,"San Juan","PR","San Juan"
"00927",18.38884,-66.07149,"San Juan","PR","San Juan"
"00928",18.410462,-66.060533,"San Juan","PR","San Juan"
"00929",18.410462,-66.060533,"San Juan","PR","San Juan"
"00930",18.410462,-66.060533,"San Juan","PR","San Juan"
"00931",18.410462,-66.060533,"San Juan","PR","San Juan"
"00933",18.410462,-66.060533,"San Juan","PR","San Juan"
"00934",18.41372,-66.11998,"Fort Buchanan","PR","Bayamon"
"00935",18.410462,-66.060533,"San Juan","PR","San Juan"
"00936",18.410462,-66.060533,"San Juan","PR","San Juan"
"00937",18.410462,-66.060533,"San Juan","PR","San Juan"
"00938",18.410462,-66.060533,"San Juan","PR","San Juan"
"00939",18.410462,-66.060533,"San Juan","PR","San Juan"
"00940",18.410462,-66.060533,"San Juan","PR","San Juan"
"00949",18.43166,-66.21349,"Toa Baja","PR","Toa Baja"
"00950",18.46201,-66.23917,"Toa Baja","PR","Toa Baja"
"00951",18.43175,-66.25628,"Toa Baja","PR","Toa Baja"
"00952",18.42874,-66.18897,"Sabana Seca","PR","Toa Baja"
"00953",18.36319,-66.24764,"Toa Alta","PR","Toa Alta"
"00954",18.358939,-66.258108,"Toa Alta","PR","Toa Alta"
"00955",18.410462,-66.060533,"San Juan","PR","San Juan"
"00956",18.32121,-66.17185,"Bayamon","PR","Bayamon"
"00957",18.36696,-66.18857,"Bayamon","PR","Bayamon"
"00958",18.34487,-66.166014,"Bayamon","PR","Bayamon"
"00959",18.3852,-66.15583,"Bayamon","PR","Bayamon"
"00960",18.41674,-66.14365,"Bayamon","PR","Bayamon"
"00961",18.40987,-66.16415,"Bayamon","PR","Bayamon"
"00962",18.43514,-66.13949,"Catano","PR","Catano"
"00963",18.443217,-66.139293,"Catano","PR","Catano"
"00965",18.42853,-66.11175,"Guaynabo","PR","Guaynabo"
"00966",18.39784,-66.11394,"Guaynabo","PR","Guaynabo"
"00968",18.40609,-66.10123,"Guaynabo","PR","San Juan"
"00969",18.36696,-66.11,"Guaynabo","PR","Guaynabo"
"00970",18.359143,-66.112295,"Guaynabo","PR","Guaynabo"
"00971",18.32067,-66.11751,"Guaynabo","PR","Guaynabo"
"00975",18.410462,-66.060533,"San Juan","PR","San Juan"
"00976",18.33903,-65.99286,"Trujillo Alto","PR","Trujillo Alto"
"00977",18.337004,-65.990099,"Trujillo Alto","PR","Trujillo Alto"
"00978",18.337004,-65.990099,"Saint Just Contract","PR","Trujillo Alto"
"00979",18.43734,-66.0089,"Carolina","PR","San Juan"
"00981",18.410462,-66.060533,"Carolina","PR","San Juan"
"00982",18.40961,-65.99143,"Carolina","PR","San Juan"
"00983",18.41788,-65.98104,"Carolina","PR","Carolina"
"00984",18.393355,-65.972495,"Carolina","PR","Carolina"
"00985",18.40628,-65.94767,"Carolina","PR","Carolina"
"00986",18.393355,-65.972495,"Carolina","PR","Carolina"
"00987",18.34115,-65.94257,"Carolina","PR","Carolina"
"00988",18.393355,-65.972495,"Carolina","PR","Carolina"
"01001",42.06262,-72.62521,"Agawam","MA","Hampden"
"01002",42.37633,-72.46462,"Amherst","MA","Hampshire"
"01003",42.39135,-72.52327,"Amherst","MA","Hampshire"
"01004",42.384494,-72.513183,"Amherst","MA","Hampshire"
"01005",42.42117,-72.10655,"Barre","MA","Worcester"
"01007",42.28163,-72.40009,"Belchertown","MA","Hampshire"
"01008",42.18234,-72.95819,"Blandford","MA","Hampden"
"01009",42.21133,-72.34189,"Bondsville","MA","Hampden"
"01010",42.12904,-72.20597,"Brimfield","MA","Hampden"
"01011",42.30233,-72.96448,"Chester","MA","Hampden"
"01012",42.38495,-72.84675,"Chesterfield","MA","Hampshire"
"01013",42.16059,-72.60788,"Chicopee","MA","Hampden"
"01014",42.170731,-72.604842,"Chicopee","MA","Hampden"
"01020",42.17618,-72.56538,"Chicopee","MA","Hampden"
"01021",42.170731,-72.604842,"Chicopee","MA","Hampden"
"01022",42.19721,-72.54249,"Chicopee","MA","Hampden"
"01026",42.46858,-72.92296,"Cummington","MA","Hampshire"
"01027",42.29506,-72.74303,"Easthampton","MA","Hampshire"
"01028",42.05967,-72.49899,"East Longmeadow","MA","Hampden"
"01029",42.19402,-73.05067,"East Otis","MA","Berkshire"
"01030",42.06869,-72.67967,"Feeding Hills","MA","Hampden"
"01031",42.32782,-72.19191,"Gilbertville","MA","Worcester"
"01032",42.45313,-72.81965,"Goshen","MA","Hampshire"
"01033",42.26082,-72.50361,"Granby","MA","Hampshire"
"01034",42.0826,-72.95611,"Granville","MA","Hampden"
"01035",42.35563,-72.5692,"Hadley","MA","Hampshire"
"01036",42.0638,-72.4157,"Hampden","MA","Hampden"
"01037",42.37063,-72.19466,"Hardwick","MA","Worcester"
"01038",42.38466,-72.60559,"Hatfield","MA","Hampshire"
"01039",42.41049,-72.69188,"Haydenville","MA","Hampshire"
"01040",42.21251,-72.64109,"Holyoke","MA","Hampden"
"01041",42.170731,-72.604842,"Holyoke","MA","Hampden"
"01050",42.29092,-72.87526,"Huntington","MA","Hampshire"
"01053",42.35205,-72.71032,"Leeds","MA","Hampshire"
"01054",42.47381,-72.48768,"Leverett","MA","Franklin"
"01056",42.19211,-72.45805,"Ludlow","MA","Hampden"
"01057",42.09118,-72.32392,"Monson","MA","Hampden"
"01059",42.369562,-72.63599,"North Amherst","MA","Hampshire"
"01060",42.32218,-72.63126,"Northampton","MA","Hampshire"
"01061",42.369562,-72.63599,"Northampton","MA","Hampshire"
"01062",42.32146,-72.69244,"Florence","MA","Hampshire"
"01063",42.31962,-72.63951,"Northampton","MA","Hampshire"
"01066",42.40742,-72.64032,"North Hatfield","MA","Hampshire"
"01068",42.35125,-72.04776,"Oakham","MA","Worcester"
"01069",42.18798,-72.30578,"Palmer","MA","Hampden"
"01070",42.51958,-72.92504,"Plainfield","MA","Hampshire"
"01071",42.16029,-72.8598,"Russell","MA","Hampden"
"01072",42.46327,-72.41893,"Shutesbury","MA","Franklin"
"01073",42.23084,-72.73856,"Southampton","MA","Hampshire"
"01074",42.3837,-72.10021,"South Barre","MA","Worcester"
"01075",42.25672,-72.57928,"South Hadley","MA","Hampshire"
"01077",42.05441,-72.77851,"Southwick","MA","Hampden"
"01079",42.18508,-72.33406,"Thorndike","MA","Hampden"
"01080",42.18228,-72.36515,"Three Rivers","MA","Hampden"
"01081",42.06232,-72.23085,"Wales","MA","Hampden"
"01082",42.29816,-72.27676,"Ware","MA","Hampshire"
"01083",42.20652,-72.19906,"Warren","MA","Worcester"
"01084",42.38589,-72.88165,"West Chesterfield","MA","Hampshire"
"01085",42.15375,-72.76961,"Westfield","MA","Hampden"
"01086",42.173428,-72.847964,"Westfield","MA","Hampden"
"01088",42.38981,-72.6465,"West Hatfield","MA","Hampshire"
"01089",42.12532,-72.65025,"West Springfield","MA","Hampden"
"01090",42.170731,-72.604842,"West Springfield","MA","Hampden"
"01092",42.20008,-72.23715,"West Warren","MA","Worcester"
"01093",42.44335,-72.65099,"Whately","MA","Franklin"
"01094",42.36481,-72.13548,"Wheelwright","MA","Worcester"
"01095",42.12763,-72.42994,"Wilbraham","MA","Hampden"
"01096",42.40968,-72.77213,"Williamsburg","MA","Hampshire"
"01097",42.17722,-72.83175,"Woronoco","MA","Hampden"
"01098",42.39551,-72.94315,"Worthington","MA","Hampshire"
"01101",42.170731,-72.604842,"Springfield","MA","Hampden"
"01102",42.170731,-72.604842,"Springfield","MA","Hampden"
"01103",42.10443,-72.58997,"Springfield","MA","Hampden"
"01104",42.13326,-72.56733,"Springfield","MA","Hampden"
"01105",42.09911,-72.57865,"Springfield","MA","Hampden"
"01106",42.04877,-72.57163,"Longmeadow","MA","Hampden"
"01107",42.12116,-72.60642,"Springfield","MA","Hampden"
"01108",42.0814,-72.55866,"Springfield","MA","Hampden"
"01109",42.11839,-72.54876,"Springfield","MA","Hampden"
"01111",42.170731,-72.604842,"Springfield","MA","Hampden"
"01114",42.170731,-72.604842,"Springfield","MA","Hampden"
"01115",42.102894,-72.591633,"Springfield","MA","Hampden"
"01116",42.170731,-72.604842,"Longmeadow","MA","Hampden"
"01118",42.09476,-72.5253,"Springfield","MA","Hampden"
"01119",42.12452,-72.51126,"Springfield","MA","Hampden"
"01128",42.09497,-72.48806,"Springfield","MA","Hampden"
"01129",42.1211,-72.4877,"Springfield","MA","Hampden"
"01133",42.170731,-72.604842,"Springfield","MA","Hampden"
"01138",42.170731,-72.604842,"Springfield","MA","Hampden"
"01139",42.170731,-72.604842,"Springfield","MA","Hampden"
"01144",42.10189,-72.59091,"Springfield","MA","Hampden"
"01151",42.15294,-72.50883,"Indian Orchard","MA","Hampden"
"01152",42.170731,-72.604842,"Springfield","MA","Hampden"
"01199",42.119943,-72.604983,"Springfield","MA","Hampden"
"01201",42.45614,-73.28114,"Pittsfield","MA","Berkshire"
"01202",42.3929,-73.228483,"Pittsfield","MA","Berkshire"
"01203",42.3929,-73.228483,"Pittsfield","MA","Berkshire"
"01220",42.62686,-73.11873,"Adams","MA","Berkshire"
"01222",42.06242,-73.32146,"Ashley Falls","MA","Berkshire"
"01223",42.31118,-73.09835,"Becket","MA","Berkshire"
"01224",42.50622,-73.19841,"Berkshire","MA","Berkshire"
"01225",42.56385,-73.1512,"Cheshire","MA","Berkshire"
"01226",42.47954,-73.15329,"Dalton","MA","Berkshire"
"01227",42.516145,-73.092852,"Dalton","MA","Berkshire"
"01229",42.29411,-73.35227,"Glendale","MA","Berkshire"
"01230",42.18197,-73.34244,"Great Barrington","MA","Berkshire"
"01235",42.43181,-73.07336,"Hinsdale","MA","Berkshire"
"01236",42.26923,-73.37999,"Housatonic","MA","Berkshire"
"01237",42.5529,-73.25373,"Lanesboro","MA","Berkshire"
"01238",42.30072,-73.22553,"Lee","MA","Berkshire"
"01240",42.37567,-73.26466,"Lenox","MA","Berkshire"
"01242",42.3334,-73.24967,"Lenox Dale","MA","Berkshire"
"01243",42.34752,-73.03467,"Middlefield","MA","Hampshire"
"01244",42.10924,-73.27475,"Mill River","MA","Berkshire"
"01245",42.19043,-73.21579,"Monterey","MA","Berkshire"
"01247",42.69813,-73.09264,"North Adams","MA","Berkshire"
"01252",42.198648,-73.446234,"North Egremont","MA","Berkshire"
"01253",42.20751,-73.1118,"Otis","MA","Berkshire"
"01254",42.37972,-73.36608,"Richmond","MA","Berkshire"
"01255",42.1068,-73.12213,"Sandisfield","MA","Berkshire"
"01256",42.59627,-73.01958,"Savoy","MA","Berkshire"
"01257",42.0976,-73.37241,"Sheffield","MA","Berkshire"
"01258",42.09396,-73.46616,"South Egremont","MA","Berkshire"
"01259",42.07316,-73.23282,"Southfield","MA","Berkshire"
"01260",42.26663,-73.2712,"South Lee","MA","Berkshire"
"01262",42.30433,-73.32013,"Stockbridge","MA","Berkshire"
"01263",42.3929,-73.228483,"Stockbridge","MA","Berkshire"
"01264",42.23997,-73.19686,"Tyringham","MA","Berkshire"
"01266",42.30264,-73.39846,"West Stockbridge","MA","Berkshire"
"01267",42.66593,-73.24209,"Williamstown","MA","Berkshire"
"01270",42.51297,-73.04859,"Windsor","MA","Berkshire"
"01301",42.62375,-72.60379,"Greenfield","MA","Franklin"
"01302",42.522178,-72.624164,"Greenfield","MA","Franklin"
"01330",42.51772,-72.81556,"Ashfield","MA","Franklin"
"01331",42.56793,-72.18324,"Athol","MA","Worcester"
"01337",42.69512,-72.57731,"Bernardston","MA","Franklin"
"01338",42.5814,-72.80309,"Buckland","MA","Franklin"
"01339",42.61099,-72.88846,"Charlemont","MA","Franklin"
"01340",42.68805,-72.73205,"Colrain","MA","Franklin"
"01341",42.50734,-72.70221,"Conway","MA","Franklin"
"01342",42.54384,-72.6058,"Deerfield","MA","Franklin"
"01343",42.66766,-72.98822,"Drury","MA","Berkshire"
"01344",42.60756,-72.42916,"Erving","MA","Franklin"
"01346",42.6706,-72.81323,"Heath","MA","Franklin"
"01347",42.56027,-72.51321,"Lake Pleasant","MA","Franklin"
"01349",42.56656,-72.47045,"Turners Falls","MA","Franklin"
"01350",42.72259,-72.98291,"Monroe Bridge","MA","Franklin"
"01351",42.54162,-72.52069,"Montague","MA","Franklin"
"01354",42.63282,-72.51136,"Northfield","MA","Franklin"
"01355",42.45101,-72.33141,"New Salem","MA","Franklin"
"01360",42.67575,-72.446,"Northfield","MA","Franklin"
"01364",42.60449,-72.29263,"Orange","MA","Franklin"
"01366",42.48858,-72.18564,"Petersham","MA","Worcester"
"01367",42.69674,-72.91387,"Rowe","MA","Franklin"
"01368",42.67815,-72.18557,"Royalston","MA","Worcester"
"01369",42.522178,-72.624164,"Shattuckville","MA","Franklin"
"01370",42.59607,-72.72915,"Shelburne Falls","MA","Franklin"
"01373",42.47292,-72.61516,"South Deerfield","MA","Franklin"
"01375",42.46475,-72.55489,"Sunderland","MA","Franklin"
"01376",42.59273,-72.54591,"Turners Falls","MA","Franklin"
"01378",42.67711,-72.34057,"Warwick","MA","Franklin"
"01379",42.54149,-72.3989,"Wendell","MA","Franklin"
"01380",42.58675,-72.40264,"Wendell Depot","MA","Franklin"
"01420",42.58559,-71.81693,"Fitchburg","MA","Worcester"
"01430",42.66069,-71.9232,"Ashburnham","MA","Worcester"
"01431",42.67652,-71.82322,"Ashby","MA","Middlesex"
"01432",42.56351,-71.57059,"Ayer","MA","Middlesex"
"01436",42.60579,-72.08958,"Baldwinville","MA","Worcester"
"01438",42.56028,-72.03583,"East Templeton","MA","Worcester"
"01440",42.58797,-71.98649,"Gardner","MA","Worcester"
"01441",42.364807,-71.896868,"Westminster","MA","Worcester"
"01450",42.61368,-71.56139,"Groton","MA","Middlesex"
"01451",42.50005,-71.57754,"Harvard","MA","Worcester"
"01452",42.48378,-72.00514,"Hubbardston","MA","Worcester"
"01453",42.51961,-71.76583,"Leominster","MA","Worcester"
"01460",42.53503,-71.4891,"Littleton","MA","Middlesex"
"01462",42.58994,-71.72036,"Lunenburg","MA","Worcester"
"01463",42.67126,-71.60429,"Pepperell","MA","Middlesex"
"01464",42.57411,-71.6475,"Shirley","MA","Middlesex"
"01467",42.487056,-71.613078,"Still River","MA","Worcester"
"01468",42.55324,-72.06879,"Templeton","MA","Worcester"
"01469",42.66514,-71.69161,"Townsend","MA","Middlesex"
"01470",42.446396,-71.459405,"Groton","MA","Middlesex"
"01471",42.446396,-71.459405,"Groton","MA","Middlesex"
"01472",42.446396,-71.459405,"West Groton","MA","Middlesex"
"01473",42.55122,-71.90266,"Westminster","MA","Worcester"
"01474",42.67088,-71.7508,"West Townsend","MA","Middlesex"
"01475",42.66675,-72.04902,"Winchendon","MA","Worcester"
"01477",42.364807,-71.896868,"Winchendon Springs","MA","Worcester"
"01501",42.19689,-71.84549,"Auburn","MA","Worcester"
"01503",42.38378,-71.63552,"Berlin","MA","Worcester"
"01504",42.0399,-71.53125,"Blackstone","MA","Worcester"
"01505",42.35633,-71.72123,"Boylston","MA","Worcester"
"01506",42.19364,-72.10441,"Brookfield","MA","Worcester"
"01507",42.13509,-71.96803,"Charlton","MA","Worcester"
"01508",42.109748,-72.079455,"Charlton City","MA","Worcester"
"01509",42.364807,-71.896868,"Charlton Depot","MA","Worcester"
"01510",42.4119,-71.68883,"Clinton","MA","Worcester"
"01515",42.20328,-72.04669,"East Brookfield","MA","Worcester"
"01516",42.0528,-71.75106,"Douglas","MA","Worcester"
"01517",42.364807,-71.896868,"East Princeton","MA","Worcester"
"01518",42.11342,-72.11632,"Fiskdale","MA","Worcester"
"01519",42.20077,-71.67892,"Grafton","MA","Worcester"
"01520",42.33685,-71.85181,"Holden","MA","Worcester"
"01521",42.06012,-72.16592,"Holland","MA","Hampden"
"01522",42.38142,-71.87111,"Jefferson","MA","Worcester"
"01523",42.48176,-71.68079,"Lancaster","MA","Worcester"
"01524",42.24919,-71.91989,"Leicester","MA","Worcester"
"01525",42.09899,-71.64296,"Linwood","MA","Worcester"
"01526",42.364807,-71.896868,"Manchaug","MA","Worcester"
"01527",42.19228,-71.77397,"Millbury","MA","Worcester"
"01529",42.03906,-71.57767,"Millville","MA","Worcester"
"01531",42.31929,-72.12794,"New Braintree","MA","Worcester"
"01532",42.32314,-71.64621,"Northborough","MA","Worcester"
"01534",42.13991,-71.64433,"Northbridge","MA","Worcester"
"01535",42.2695,-72.07794,"North Brookfield","MA","Worcester"
"01536",42.23189,-71.69219,"North Grafton","MA","Worcester"
"01537",42.16177,-71.89217,"North Oxford","MA","Worcester"
"01538",42.364807,-71.896868,"North Uxbridge","MA","Worcester"
"01540",42.11649,-71.85819,"Oxford","MA","Worcester"
"01541",42.45649,-71.88128,"Princeton","MA","Worcester"
"01542",42.20241,-71.90995,"Rochdale","MA","Worcester"
"01543",42.38482,-71.96726,"Rutland","MA","Worcester"
"01545",42.28419,-71.71558,"Shrewsbury","MA","Worcester"
"01546",42.364807,-71.896868,"Shrewsbury","MA","Worcester"
"01550",42.06039,-72.03377,"Southbridge","MA","Worcester"
"01560",42.17496,-71.67762,"South Grafton","MA","Worcester"
"01561",42.44581,-71.68845,"South Lancaster","MA","Worcester"
"01562",42.24715,-71.99189,"Spencer","MA","Worcester"
"01564",42.44124,-71.77297,"Sterling","MA","Worcester"
"01566",42.1047,-72.07745,"Sturbridge","MA","Worcester"
"01568",42.17694,-71.60516,"Upton","MA","Worcester"
"01569",42.05895,-71.63741,"Uxbridge","MA","Worcester"
"01570",42.05206,-71.8485,"Webster","MA","Worcester"
"01571",42.05501,-71.93519,"Dudley","MA","Worcester"
"01580",42.364807,-71.896868,"Westborough","MA","Worcester"
"01581",42.26815,-71.61402,"Westborough","MA","Worcester"
"01582",42.364807,-71.896868,"Westborough","MA","Worcester"
"01583",42.37034,-71.78502,"West Boylston","MA","Worcester"
"01585",42.23762,-72.16311,"West Brookfield","MA","Worcester"
"01586",42.364807,-71.896868,"West Millbury","MA","Worcester"
"01588",42.11837,-71.66836,"Whitinsville","MA","Worcester"
"01590",42.13387,-71.75179,"Sutton","MA","Worcester"
"01601",42.265275,-71.879415,"Worcester","MA","Worcester"
"01602",42.27219,-71.84946,"Worcester","MA","Worcester"
"01603",42.24373,-71.84429,"Worcester","MA","Worcester"
"01604",42.25085,-71.7683,"Worcester","MA","Worcester"
"01605",42.28979,-71.78802,"Worcester","MA","Worcester"
"01606",42.31367,-71.79614,"Worcester","MA","Worcester"
"01607",42.22684,-71.79037,"Worcester","MA","Worcester"
"01608",42.2621,-71.80145,"Worcester","MA","Worcester"
"01609",42.28592,-71.82853,"Worcester","MA","Worcester"
